Q99611	Selenide water dikinase 2|Selenophosphate synthase 2|Selenium donor protein 2
Q96BD6	SPRY domain-containing SOCS box protein 1|SSB-1
Q9BT56	NPQ|Spexin
Q9UHB9	Signal recognition particle 68 kDa protein|SRP68|Signal recognition particle subunit SRP68
Q04837	MtSSB|Single-stranded DNA-binding protein mitochondrial|PWP1-interacting protein 17|Mt-SSB
P30874	SS-2-R|SS2R|SS2-R|SRIF-1|Somatostatin receptor type 2
P50225	Phenol sulfotransferase 1|HAST1 HAST2|Aryl sulfotransferase 1|Phenol-sulfating phenol sulfotransferase 1|Sulfotransferase 1A1|Thermostable phenol sulfotransferase|ST1A1|ST1A3
P78524	HeLa tumor suppression 1|Suppression of tumorigenicity 5 protein|DENN domain-containing protein 2B
Q96L08	Sushi domain-containing protein 3
Q86Y97	Histone-lysine N-methyltransferase SUV420H2|Lysine N-methyltransferase 5C|Suppressor of variegation 4-20 homolog 2
Q9NSE4	Isoleucine--tRNA ligase mitochondrial|Isoleucyl-tRNA synthetase
P56192	Methionyl-tRNA synthetase|Methionine--tRNA ligase cytoplasmic
Q96GW9	Methionyl-tRNA synthetase 2|Methionine--tRNA ligase mitochondrial|Mitochondrial methionyl-tRNA synthetase
A6NDD5	Dispanin subfamily C member 1|Synapse differentiation-inducing gene protein 1-like|Transmembrane protein 90A|Capucin
P47897	Glutaminyl-tRNA synthetase|Glutamine--tRNA ligase
Q8N4U5	T-complex protein 11-like protein 2
P13984	General transcription factor IIF subunit 2|Transcription initiation factor RAP30|General transcription factor IIF 30 kDa subunit|Transcription initiation factor IIF subunit beta|ATP-dependent helicase GTF2F2
C9J1S8	Tripartite motif-containing protein 49D2 pseudogene|Tripartite motif-containing protein 49-like protein|Tripartite motif-containing protein 49-like protein 1
Q9BSH4	Translational activator of mitochondrially-encoded cytochrome c oxidase I|Coiled-coil domain-containing protein 44|Translational activator of cytochrome c oxidase 1
Q8IZX4	TBP-associated factor 210 kDa|TBP-associated factor 1-like|TAF II 210|Transcription initiation factor TFIID subunit 1-like|Transcription initiation factor TFIID 210 kDa subunit
Q15545	RNA polymerase II TBP-associated factor subunit F|Transcription initiation factor TFIID 55 kDa subunit|Transcription initiation factor TFIID subunit 7
Q13885	Tubulin beta-2A chain|Tubulin beta class IIa
Q6DHY5	TBC1 domain family member 3G
Q9BTW9	Beta-tubulin cofactor D|Tubulin-folding cofactor D|Tubulin-specific chaperone D|SSD-1
Q9UJT0	Epsilon-tubulin|Tubulin epsilon chain
O60907	Transducin beta-like protein 1X|F-box-like WD repeat-containing protein TBL1X|Transducin-beta-like protein 1 X-linked|SMAP55
Q5JR98	Tctex1 domain-containing protein 4|Tctex-2-beta|Protein N22 1
Q86XR7	TIR domain-containing adapter molecule 2|TICAM-2|Toll interleukin-1 receptor domain-containing protein|Putative NF-kappa-B-activating protein 502|TRIF-related adapter molecule|Toll-like receptor adaptor protein 3
Q15560	Testis-specific S-II|Transcription elongation factor S-II protein 2|Transcription elongation factor A protein 2|Transcription elongation factor TFIIS l
P36402	T-cell-specific transcription factor 1|Transcription factor 7|TCF-7
Q587J7	Tudor domain-containing protein 12|ES cell-associated transcript 8 protein
Q8NHU6	Tudor repeat associator with PCTAIRE-2|Tudor domain-containing protein 7|PCTAIRE2-binding protein
Q9NZ01	Synaptic glycoprotein SC2|Very-long-chain enoyl-CoA reductase|Trans-2 3-enoyl-CoA reductase
Q96M29	Tektin-5
Q8IUE1	TGFB-induced factor 2-like protein X-linked|Homeobox protein TGIF2LX|TGF-beta-induced transcription factor 2-like protein|TGIF-like on the X
P02786	p90|TfR1|Trfr|Transferrin receptor protein 1|TfR
P10600	Transforming growth factor beta-3|TGF-beta-3
Q9H5L6	DNA transposase THAP9|THAP domain-containing protein 9
P31483	T-cell-restricted intracellular antigen-1|Nucleolysin TIA-1 isoform p40|RNA-binding protein TIA-1|p40-TIA-1
P0CAT3	Putative TLX1 neighbor protein|TLX1 divergent gene protein
Q5BJH2	Transmembrane protein 128
Q9NPI0	Transmembrane protein 138
Q9NX00	Transmembrane protein 160
B4DJY2	Dispanin subfamily B member 2|Transmembrane protein 233|Interferon-induced transmembrane domain-containing protein D2
Q9NWH2	Transmembrane protein 242
Q969M1	Protein TOMM40-like|Mitochondrial import receptor subunit TOM40B
Q8WW62	Transmembrane emp24 domain-containing protein 6|p24 family protein gamma-5
Q9UHN6	Transmembrane protein 2
Q8TAF8	Lipoma HMGIC fusion partner-like 5 protein|Tetraspan membrane protein of hair cell stereocilia
P20333	Tumor necrosis factor receptor superfamily member 1B|p75|Tumor necrosis factor receptor 2|Tumor necrosis factor receptor type II|p80 TNF-alpha receptor
Q02880	DNA topoisomerase 2-beta|DNA topoisomerase II beta isozyme
Q56UQ5	TPT1-like protein
Q9Y4K3	Interleukin-1 signal transducer|TNF receptor-associated factor 6|E3 ubiquitin-protein ligase TRAF6|RING finger protein 85
Q15035	Translocating chain-associated membrane protein 2
B7Z8K6	T-cell receptor delta chain C region
Q9BYV6	RING finger protein 29|Tripartite motif-containing protein 55|Muscle-specific RING finger protein 2
Q9BVG3	Tripartite motif-containing protein 62
Q96QT4	Long transient receptor potential channel 7|Channel-kinase 1|Transient receptor potential cation channel subfamily M member 7
O95858	Transmembrane 4 superfamily member 15|Tetraspanin-15|Tspan-15|Tetraspan NET-7
Q53HC9	Protein TSSC1|Tumor-suppressing STF cDNA 1 protein|Tumor-suppressing subchromosomal transferable fragment candidate gene 1 protein
Q6PGP7	Tetratricopeptide repeat protein 37|Tricho-hepatic-enteric syndrome protein|SKI3 homolog|TPR repeat protein 37
Q8N5M4	Tetratricopeptide repeat protein 9C|TPR repeat protein 9C
P04436	T-cell receptor alpha chain V region HPB-MLT
Q9NV66	tRNA-yW-synthesizing protein|tRNA wybutosine-synthesizing protein 1 homolog|Radical S-adenosyl methionine and flavodoxin domain-containing protein 1
D6RBM5	Putative ubiquitin carboxyl-terminal hydrolase 17-like protein 23
A1L167	Ubiquitin-conjugating enzyme E2Q-like protein 1
A6NN06	Putative UPF0633 protein MGC21881
P51668	UbcH5|Ubiquitin-conjugating enzyme E2 17 KB 1|Ubiquitin carrier protein D1|Ubiquitin-conjugating enzyme E2 D1|Stimulator of Fe transport|UBC4 5 homolog|Ubiquitin-protein ligase D1|Ubiquitin-conjugating enzyme E2-17 kDa 1
P22314	Protein A1S9|Ubiquitin-activating enzyme E1|Ubiquitin-like modifier-activating enzyme 1
O15205	Ubiquitin D|Ubiquitin-like protein FAT10|Diubiquitin
Q9UHP3	USP on chromosome 21|Ubiquitin thioesterase 25|Deubiquitinating enzyme 25|Ubiquitin-specific-processing protease 25|Ubiquitin carboxyl-terminal hydrolase 25
Q96K76	Ubiquitin thioesterase 47|Deubiquitinating enzyme 47|Ubiquitin-specific-processing protease 47|Ubiquitin carboxyl-terminal hydrolase 47
Q70EL1	Inactive ubiquitin-specific peptidase 54|Inactive ubiquitin carboxyl-terminal hydrolase 54
Q9BY64	UDP-glucuronosyltransferase 2B28|UDPGT 2B28
Q96PU4	Nuclear zinc finger protein Np97|Np95 ICBP90-like RING finger protein|Ubiquitin-like PHD and RING finger domain-containing protein 2|RING finger protein 107|Nuclear protein 97|Ubiquitin-like-containing PHD and RING finger domains protein 2|E3 ubiquitin-protein ligase UHRF2
Q70J99	Munc13-4|Protein unc-13 homolog D
Q9H1C4	Unc-93B1|Protein unc-93 homolog B1|hUNC93B1
Q8N2C7	Protein unc-80 homolog
Q9Y6N9	Harmonin|Protein PDZ-73|Antigen NY-CO-38 NY-CO-37|Autoimmune enteropathy-related antigen AIE-75|Usher syndrome type-1C protein|Renal carcinoma antigen NY-REN-3
Q9BRU9	rRNA-processing protein UTP23 homolog
P23763	Vesicle-associated membrane protein 1|Synaptobrevin-1|VAMP-1
O95292	VAMP-associated protein B C|Vesicle-associated membrane protein-associated protein B C|VAMP-B VAMP-C|VAP-B VAP-C
P21281	V-ATPase subunit B 2|V-type proton ATPase subunit B brain isoform|Endomembrane proton pump 58 kDa subunit|Vacuolar proton pump subunit B 2|HO57
Q16864	V-ATPase subunit F|Vacuolar proton pump subunit F|V-ATPase 14 kDa subunit|V-type proton ATPase subunit F
Q00341	Vigilin|High density lipoprotein-binding protein
Q05940	Monoamine transporter|Synaptic vesicular amine transporter|Vesicular amine transporter 2|Solute carrier family 18 member 2
Q5THJ4	Vacuolar protein sorting-associated protein 13D
P63125	HERV-K_11q22 1 provirus ancestral Pro protein|Proteinase|Protease
Q9P1Q0	Tumor antigen SLP-8p|Tumor antigen HOM-HCC-8|Hepatocellular carcinoma protein 8|Vacuolar protein sorting-associated protein 54
Q86XK7	Cell surface A33 antigen|Glycoprotein A34|V-set and immunoglobulin domain-containing protein 1
Q92558	Wiskott-Aldrich syndrome protein family member 1|WASP family protein member 1|Protein WAVE-1|Verprolin homology domain-containing protein 1
Q9H6D5	Putative Williams-Beuren syndrome chromosomal region 23 protein
Q8TCV5	WAP four-disulfide core domain protein 5|Putative protease inhibitor WAP1|p53-responsive gene 5 protein
Q9H1B5	Xylosyltransferase 2|Xylosyltransferase II|Peptide O-xylosyltransferase 1
Q6UY13	Putative uncharacterized protein UNQ5830 PRO19650 PRO19816
Q6UXQ6	Putative uncharacterized protein UNQ6125 PRO20090
Q9UI72	Putative uncharacterized protein PRO0255
Q5PR19	Putative UPF0607 protein LOC392364
Q8N8F6	Protein YIPF7|Five-pass transmembrane protein localizing in the Golgi apparatus and the endoplasmic reticulum 9|YIP1 family member 7
Q6ZVL8	Putative uncharacterized protein FLJ42384
Q6ZRG5	Putative uncharacterized protein FLJ43944
Q6ZSA8	Putative uncharacterized protein FLJ45684
Q8N8F4	Uncharacterized protein FLJ39582
P59817	Suppressor of hairy wing homolog 1|Zinc finger protein 280A|Zinc finger protein 636|3'OY11 1
Q9UGR2	Zinc finger CCCH domain-containing protein 7B|Rotavirus 'X'-associated non-structural protein
A4D1E1	Zinc finger protein 804B
Q9H171	Z-DNA-binding protein 1|Tumor stroma and activated macrophage protein DLM-1
Q96C00	Zinc finger and BTB domain-containing protein 9
Q8WU90	DRG family-regulatory protein 1|Zinc finger CCCH domain-containing protein 15|Likely ortholog of mouse immediate early response erythropoietin 4
Q96MV8	Palmitoyltransferase ZDHHC15|Zinc finger DHHC domain-containing protein 15
Q9ULC8	Probable palmitoyltransferase ZDHHC8|Zinc finger DHHC domain-containing protein 8|Zinc finger protein 378
Q6FIF0	Associated with PRK1 protein|AN1-type zinc finger protein 6|Zinc finger A20 domain-containing protein 3
Q6P2D0	Zinc finger protein 1 homolog|Zfp-1|Zinc finger protein 475
Q99676	Zinc finger protein 184
Q9UJW7	Zinc finger protein 229
Q7RTV3	Zinc finger protein 367|C2H2 zinc finger protein ZFF29
Q8TCN5	Zinc finger protein 507
Q3MIS6	Zinc finger protein 528
Q96NG5	Zinc finger protein 558
Q86UK7	Zinc finger protein 598
O75123	Zinc finger protein 623
Q8IYX0	Zinc finger protein 679
P0CB33	Putative zinc finger protein 735
Q96EG3	Zinc finger protein 837
Q9BSG1	Zinc finger protein 2|Zinc finger protein 2 2|Zinc finger protein 661
P17097	Zinc finger protein 7|Zinc finger protein KOX4|Zinc finger protein HF 16
P62258	14-3-3 protein epsilon|14-3-3E
P18463	HLA class I histocompatibility antigen B-37 alpha chain|MHC class I antigen B 37
P14060	Trophoblast antigen FDO161G|3 beta-hydroxysteroid dehydrogenase Delta 5-->4-isomerase type I|3 beta-hydroxysteroid dehydrogenase Delta 5-->4-isomerase type 1
Q9Y3L3	SH3 domain-binding protein 1|3BP-1
P46952	3-hydroxyanthranilate oxygenase|3-hydroxyanthranilate 3 4-dioxygenase|3-hydroxyanthranilic acid dioxygenase
P08195	4F2hc|Lymphocyte activation antigen 4F2 large subunit|4F2 cell-surface antigen heavy chain|4F2 heavy chain antigen
P47898	5-HT-5|5-HT5A|Serotonin receptor 5A|5-HT-5A|5-hydroxytryptamine receptor 5A
Q9NQ94	APOBEC1 complementation factor|APOBEC1-stimulating protein
A7E2S9	Putative ankyrin repeat domain-containing protein 30B-like
Q15758	RD114 simian type D retrovirus receptor|ATB 0 |Neutral amino acid transporter B 0 |Baboon M7 virus receptor|Solute carrier family 1 member 5|Sodium-dependent neutral amino acid transporter type 2
Q96GS6	Alpha beta hydrolase domain-containing protein 17A
Q9NRW3	A3C|Phorbolin I|DNA dC->dU-editing enzyme APOBEC-3C|APOBEC1-like
P28288	ATP-binding cassette sub-family D member 3|70 kDa peroxisomal membrane protein
Q9BV23	2-arachidonoylglycerol hydrolase|Abhydrolase domain-containing protein 6|Monoacylglycerol lipase ABHD6
Q96IU4	CCG1-interacting factor B|Alpha beta hydrolase domain-containing protein 14B|Abhydrolase domain-containing protein 14B
P19801	Histaminase|DAO|Amiloride-sensitive amine oxidase [copper-containing]|Amiloride-binding protein|Kidney amine oxidase|Diamine oxidase
Q8N961	Ankyrin repeat and BTB POZ domain-containing protein 2
O00767	Acyl-CoA desaturase|Delta 9 -desaturase|Fatty acid desaturase|Stearoyl-CoA desaturase
O15254	Pristanoyl-CoA oxidase|Branched-chain acyl-CoA oxidase|Peroxisomal acyl-coenzyme A oxidase 3
Q6NUN0	Acyl-CoA synthetase medium-chain family member 5|Acyl-coenzyme A synthetase ACSM5 mitochondrial
P62736	Cell growth-inhibiting gene 46 protein|Alpha-actin-2|Actin aortic smooth muscle
Q01718	Melanocortin receptor 2|Adrenocorticotropic hormone receptor|Adrenocorticotropin receptor|ACTH receptor|ACTH-R
P35368	Alpha-1B adrenergic receptor|Alpha-1B adrenoreceptor
Q96D53	Uncharacterized aarF domain-containing protein kinase 4
O43306	Adenylate cyclase type 6|Adenylyl cyclase 6|Adenylate cyclase type VI|Ca 2+ -inhibitable adenylyl cyclase|ATP pyrophosphate-lyase 6
Q5VTM2	Arf-GAP with GTPase ANK repeat and PH domain-containing protein 9|Centaurin-gamma-like family member 6|AGAP-9
Q09666	Desmoyokin|Neuroblast differentiation-associated protein AHNAK
Q9BQI0	Ionized calcium-binding adapter molecule 2|Allograft inflammatory factor 1-like
Q99996	AKAP 120-like protein|Protein hyperion|A-kinase anchor protein 450 kDa|A-kinase anchor protein 350 kDa|AKAP-9|Protein kinase A-anchoring protein 9|Protein yotiao|A-kinase anchor protein 9|Centrosome- and Golgi-localized PKN-associated protein
Q9NWT8	Aurora kinase A-interacting protein|AURKA-interacting protein
P30838	Aldehyde dehydrogenase family 3 member A1|Aldehyde dehydrogenase 3|Aldehyde dehydrogenase dimeric NADP-preferring|ALDHIII
P84996	Alternative gene product encoded by XL-exon|Protein ALEX
Q99218	Amelogenin Y isoform
Q9P2R3	Ankyrin repeat and FYVE domain-containing protein 1|Ankyrin repeats hooked to a zinc finger motif
Q8IV38	Ankyrin repeat and MYND domain-containing protein 2
Q3KP44	Ankyrin repeat domain-containing protein 55
Q8N8V4	Ankyrin repeat and SAM domain-containing protein 4B|Harmonin-interacting ankyrin repeat-containing protein
O75106	Semicarbazide-sensitive amine oxidase|RAO|Amine oxidase [copper-containing]|Retina-specific copper amine oxidase
O60641	Clathrin coat assembly protein AP180|Phosphoprotein F1-20|91 kDa synaptosomal-associated protein|Clathrin coat-associated protein AP180
Q9BWW8	Apolipoprotein L6|Apolipoprotein L-VI
O14520	Aquaporin-7-like|AQP-7|Aquaporin adipose|Aquaglyceroporin-7|Aquaporin-7
P84077	ADP-ribosylation factor 1
Q13795	ARP|ADP-ribosylation factor-related protein 1|ARF-related protein 1
A6NJG6	Arginine-fifty homeobox
Q9NXL2	Rho guanine nucleotide exchange factor 38
P40616	ADP-ribosylation factor-like protein 1
P49703	ADP-ribosylation factor-like protein 4D|ADP-ribosylation factor-like protein 4L
Q9GZN1	hArp6|hARPX|Actin-related protein 6
Q5FYA8	ASH|Arylsulfatase H
Q9H765	ASB-8|Ankyrin repeat and SOCS box protein 8
O94823	ATPase class V type 10B|Probable phospholipid-transporting ATPase VB
Q9NVI7	ATPase family AAA domain-containing protein 3A
Q9H1Y0	APG5-like|Autophagy protein 5|Apoptosis-specific protein
Q86TH1	ADAMTS-like protein 2|ADAMTSL-2
Q04656	Menkes disease-associated protein|Copper pump 1|Copper-transporting ATPase 1
O95450	ADAMTS-2|A disintegrin and metalloproteinase with thrombospondin motifs 2|Procollagen I N-proteinase|Procollagen N-endopeptidase|Procollagen I II amino propeptide-processing enzyme|ADAM-TS2|ADAM-TS 2
Q5T1B0	Axonemal dynein light chain domain-containing protein 1
O15169	Axin-1|Axis inhibition protein 1
Q9UPN4	5-azacytidine-induced protein 1|Pre-acrosome localization protein 1|Centrosomal protein of 131 kDa
Q9Y5Z6	Beta3GalT1|Beta3Gal-T1|Beta-1 3-GalTase 1|Beta-1 3-galactosyltransferase 1|UDP-galactose:beta-N-acetyl-glucosamine-beta-1 3-galactosyltransferase 1
O95816	BAG family molecular chaperone regulator 2|Bcl-2-associated athanogene 2|BAG-2
Q86Y30	B melanoma antigen 2|Cancer testis antigen 2 2
O95999	B-cell lymphoma leukemia 10|B-cell CLL lymphoma 10|Cellular homolog of vCARMEN|Mammalian CARD-containing adapter molecule E10|Cellular-E10|CARD-containing molecule enhancing NF-kappa-B|CED-3 ICH-1 prodomain homologous E10-like regulator|CARD-like apoptotic protein
Q86UU0	BCL9-like protein|Protein BCL9-2|B-cell CLL lymphoma 9-like protein|B-cell lymphoma 9-like protein
Q5H9J7	Protein BEX5|NGFRAP1-like protein 1|Brain-expressed X-linked protein 5|Nerve growth factor receptor-associated protein 2
P53004	Biliverdin reductase A|Biliverdin-IX alpha-reductase|BVR A
Q9BWV1	Protein BOC|Brother of CDO
Q075Z2	Binder of sperm protein homolog 1|Bovine seminal plasma protein homolog 1|Bovine seminal plasma protein-like 1
Q8N1D0	Organic cation transporter-like protein 2 antisense protein|Solute carrier family 22 member 1-like antisense protein|p27-Beckwith-Wiedemann region 1 B|Solute carrier family 22 member 18 antisense protein|Beckwith-Wiedemann syndrome chromosomal region 1 candidate gene B protein
Q5TG92	Putative uncharacterized protein C1orf195
Q5T0J3	Putative uncharacterized protein C1orf220
Q8WTZ4	CA-VB-like protein|Putative inactive carbonic anhydrase 5B-like protein
P55283	Cadherin-4|Retinal cadherin
Q9ULB4	Cadherin-9
Q05682	CDM|Caldesmon
Q01518	Adenylyl cyclase-associated protein 1|CAP 1
Q9H257	hCARD9|Caspase recruitment domain-containing protein 9
Q16568	Cocaine- and amphetamine-regulated transcript protein
O15234	Protein CASC3|Metastatic lymph node gene 51 protein|Protein barentsz|Cancer susceptibility candidate gene 3 protein
P55212	CASP-6|Apoptotic protease Mch-2|Caspase-6
P08311	Cathepsin G
Q13166	CATR tumorigenic conversion 1 protein|CATR1 3
Q6UXQ4	Uncharacterized protein C2orf66
Q96G28	Coiled-coil domain-containing protein 104
Q99616	NCC-1|Small-inducible cytokine A13|Monocyte chemotactic protein 4|C-C motif chemokine 13|Monocyte chemoattractant protein 4|CK-beta-10
